Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0071450	59.285	32.571	34.162	31.449	31.43	32.654
FBtr0307487	443.735	208.429	280.86	464.56	172.57	208.346
FBtr0071397	3	2	1	2	2	0
FBtr0334408	35.051	6.436	5.586	27.686	3.912	7.316
FBtr0334409	2.949	2.564	2.414	3.314	2.088	2.684
FBtr0082956	0	1	0	1	0	0
FBtr0299754	42.138	13.944	20.363	31.352	11.048	12.95
FBtr0299764	47.427	28.464	27.04	45.298	24.689	17.452
FBtr0299763	29.185	14.216	17.65	20.586	13.884	10.736
FBtr0303100	52.701	14.669	16.462	62.333	21.925	19.024
FBtr0299755	20.762	8.529	12.384	12.648	11.42	8.586
FBtr0299760	84.237	23.727	21.311	45.195	15.162	16.845
FBtr0299757	29.273	13.831	17.154	20.792	17.992	12.814
FBtr0299762	23.43	15.808	16.677	25.501	15.24	11.128
FBtr0299759	92.795	31.765	34.969	162.074	20.213	23.894
FBtr0299761	40.784	24.112	17.502	29.976	15.162	20.465
FBtr0306698	20.546	20.284	15.389	14.06	8.589	16.147
FBtr0299765	27.64	11.813	13.135	15.221	14.584	10.379
FBtr0299758	114.835	10.435	20.398	101.427	18.365	24.201
FBtr0299756	44.248	22.403	18.564	26.375	18.726	13.38
FBtr0079925	6.325	0	1	9.706	2.015	3.019
FBtr0330403	40578.953	17530.442	21252.079	59748.507	16718.293	21909.395
FBtr0074027	575.808	52.558	36.921	87.223	44.707	49.605
FBtr0346628	745.135	230.389	365.303	850.812	224.547	245.925
FBtr0076665	87.371	24.84	27.587	59.568	28.582	42.364
FBtr0076664	295.797	114.323	69.697	244.86	119.258	112.916
FBtr0084364	0.999	0.002	0.496	6.5	1	0.008
FBtr0337069	1.457	0.001	0.506	0.515	0	0.007
FBtr0081186	22.912	12.016	15.396	22.013	11.965	12.172
FBtr0340324	129.046	20.228	32.871	104.511	20.165	20.632
FBtr0340323	346.042	164.756	166.734	466.476	166.87	241.196
FBtr0081918	13664	6205.942	7091	11332	4268	5066
FBtr0076597	601.926	197.771	237.816	486.919	108.797	178.756
FBtr0344992	11.074	1.229	1.184	1.081	1.203	1.244
FBtr0345352	0.5	0.5	0.988	2.826	0.5	0.5
FBtr0089324	0.5	0.5	1.012	3.174	0.5	0.5
FBtr0299960	21	11	7	25	12	8
FBtr0084441	1	0	0	2	0	1
FBtr0081139	0	0	0	0	0	0
FBtr0345210	66.297	6.073	13.077	40.592	12.665	3.497
FBtr0331698	17.783	28.03	8.384	35.271	7.694	5.986
FBtr0331699	91.521	7.843	39.839	41.559	18.013	33.453
FBtr0100558	8.198	2.28	2.202	2.107	1.048	1.063
FBtr0100559	631.756	266.383	380.43	396.502	168.952	194.937
FBtr0074804	6416.05	2683.814	2787.204	5243.667	2181.351	1750.489
FBtr0074805	3181.183	816.013	909.281	2082.515	487.715	515.998
FBtr0303996	165.766	180.87	171.538	136.393	105.375	84.134
FBtr0303995	99.944	143.749	134.976	108.818	116.706	93.759
FBtr0079347	127.835	68.186	142.363	74.414	191.043	104.905
FBtr0079346	9007.65	1738.901	1733.365	3691.467	1910.206	1690.203
FBtr0307031	1492.963	203.693	172.945	1206.805	192.836	119.612
FBtr0307032	160.154	31.637	28.797	90.472	31.049	31.455
FBtr0301403	1169.297	804.748	917.074	3713.925	1452.465	1743.459
FBtr0079348	65.096	15.041	18.236	49.381	14.088	11.406
FBtr0307030	14299.72	2041.221	2368.116	14728.023	2044.157	1893.025
FBtr0301404	4116.018	3678.653	4143.179	9563.881	3406.57	2747.588
FBtr0336929	13.954	1.773	5.685	4.644	1.636	2.075
FBtr0306384	2.29	2.197	2.223	5.722	1.982	2.722
FBtr0072102	383.908	180.951	214.996	112.132	50.78	41.97
FBtr0072104	3.595	3.359	2.95	6.878	3.342	2.163
FBtr0072105	9.928	2.604	9.255	1.786	2.3	3.419
FBtr0072103	23.325	7.117	7.891	3.838	11.96	3.651
FBtr0332071	0.998	0	0	0.998	0	0
FBtr0332070	1.002	0	0	1.002	0	0
FBtr0072141	3653	1649	1937	2535	1012	1180
FBtr0085188	0	0	0	0	0	0
FBtr0081045	0	0	0	1	0	0
FBtr0087231	25.829	24.609	23.239	19.016	27.515	29.188
FBtr0087232	2758.171	1172.391	1356.761	1804.984	667.485	759.812
FBtr0085419	939	406	506	806	340	377
FBtr0087210	1196.452	762.307	899.059	2571.044	826.557	704.508
FBtr0340020	3030.584	749.112	769.849	2126.331	559.082	676.944
FBtr0083840	501	193	282	492	146	202
FBtr0302277	2155.699	351.006	537.572	3034.367	625.641	489.875
FBtr0302279	327.635	150.496	160.858	283.233	167.152	133.698
FBtr0302278	1258.691	690.313	582.328	771.886	321.289	513.971
FBtr0335284	0	0	0	0	0	0
FBtr0300792	3782.941	401.418	540.995	2991.391	406.813	415.836
FBtr0070411	8180.403	3604.566	4024.005	11437.758	3568.223	3977.29
FBtr0303287	1355.1	387.634	410.784	903.669	279.507	361.452
FBtr0088948	1363.186	548.286	634.366	1014.318	497.224	453.902
FBtr0088949	176.168	166.642	74.501	123.054	118.205	103.825
FBtr0088950	577.103	469.318	657.135	1276.796	316.658	359.543
FBtr0345382	0	0	0.499	0	0	0.499
FBtr0307509	0	0	0.501	0	0	0.501
FBtr0085458	1591.072	682.122	754.178	1401.128	414	486.507
FBtr0075861	256.826	89.7	130.733	183.804	59.402	91.684
FBtr0345341	2.174	2.3	2.267	15.196	6.598	2.316
FBtr0339565	0	0	0	0	0	0
FBtr0081425	1	0	0	0	0	0
FBtr0084440	10.814	2	6	9.871	1	5
FBtr0344893	4526.574	2595.264	2237.887	4782.808	2100.808	1903.225
FBtr0344894	5228.426	1690.736	1853.113	5237.192	1992.192	1815.775
FBtr0086306	1	1	0	0	1	0
FBtr0072156	934	307	322.137	730	218	251
FBtr0071147	0.31	0.072	0.165	0.145	0	0.236
FBtr0071146	0.31	0.072	0.165	0.145	0	0.236
FBtr0309795	0.31	0.072	0.165	0.145	0	0.236
FBtr0071145	1.379	0.075	0.171	0.15	0.5	0.242
FBtr0310269	1.38	0.075	0.171	4.271	0.5	0.242
FBtr0309796	0.31	0.072	0.164	0.144	0	0.235
FBtr0089500	0.956	0.407	0.501	1.499	0.594	0.719
FBtr0301509	0.468	0.226	0.287	0.833	0.608	0.432
FBtr0346652	20.516	2.428	0.827	11.288	1.402	3.463
FBtr0082562	0.945	0.001	0.13	3.167	0.763	1.121
FBtr0082563	0.428	0	0	0	0	0.419
FBtr0082564	1.629	0.001	0.135	2.417	0.739	1.816
FBtr0309875	10.822	15.753	13.702	9.448	2.191	10.03
FBtr0071036	93.718	11.782	17.995	43.372	12.564	6.614
FBtr0071037	13.057	7.868	7.297	5.862	1.971	6.181
FBtr0309873	23.123	7.316	3.64	28.87	3.696	6.634
FBtr0309874	4.087	2.532	3.451	6.896	2.662	2.359
FBtr0334881	7.193	3.748	4.916	10.034	5.916	2.182
FBtr0339383	5.522	2.002	3.006	10.584	3.006	1.501
FBtr0088512	5.478	1.998	2.994	10.416	2.994	1.499
FBtr0089766	156	46	59	127	32	46
FBtr0335423	1239.548	577.243	588.522	986.99	273.552	293.665
FBtr0306244	184.051	58.87	101.773	691.818	177.303	203.777
FBtr0335424	90.137	18.529	17.492	70.612	33.894	29.863
FBtr0083216	2943.698	933.023	1177.712	6134.509	1048.639	1039.415
FBtr0100595	191.49	63.753	109.381	654.373	213.3	250.406
FBtr0083215	3469.483	2009.265	1829.054	4265.618	2453.357	2225.367
FBtr0072576	2270	831	975	2774	800	884
FBtr0335177	476.755	204.656	182.054	282.99	141.908	159.411
FBtr0335178	4645.374	1488.869	2244.096	8197.922	3588.58	4099.144
FBtr0335182	728.689	296.238	218.286	1269.059	277.25	267.299
FBtr0335179	10534.969	4596.006	4388.537	10632.444	3914.497	3218.86
FBtr0347414	185.726	123.808	96.192	177.057	106.242	103.764
FBtr0335181	1247.938	548.689	564.704	1751.698	795.361	576.87
FBtr0335175	230.568	102.212	91.704	216.314	88.052	105.085
FBtr0335176	135.544	71.005	64.122	92.327	61.665	68.396
FBtr0335183	207.597	110.523	101.613	123.179	85.862	100.481
FBtr0347415	146.639	85.599	68.271	119.548	68.399	69.567
FBtr0335180	3384.193	1546.394	1451.42	2159.1	730.185	694.123
FBtr0079911	439.484	160	204	441.389	126	174
FBtr0076115	231.818	13.578	14.881	87.176	13.665	65.882
FBtr0076114	584.182	314.422	375.119	930.824	366.335	324.118
FBtr0114516	1	0	0	1	0	1
FBtr0085863	755	337	358	758	291	344
FBtr0306913	13.439	0.694	0.476	4.735	0.477	0
FBtr0344871	1.561	1.306	0.524	5.265	0.523	0
FBtr0081033	0	0	0	0	0	0
FBtr0076889	358	136	165	348	108	165
FBtr0087202	686.67	223.828	237	555.519	145.934	213.954
FBtr0336970	28	8	4	16	8	8
FBtr0071394	16.739	9.68	9.372	9.616	7.163	7.252
FBtr0071393	81.304	37.627	39.023	30.5	8.489	16.156
FBtr0343030	30.957	9.694	4.604	28.884	3.348	8.592
FBtr0088033	9498.003	3616.058	3792.062	10454.862	3396.083	3130.158
FBtr0332464	1022.015	204.942	225.938	466.138	287.917	203.842
FBtr0075054	391.578	120.257	152.472	269.044	88.171	122.53
FBtr0300688	84.35	14.601	22.272	60.005	22.698	15.446
FBtr0076366	431.876	202.63	232.728	505.995	158.302	166.782
FBtr0305048	93	38	67	108	55	44
FBtr0087579	73.261	19.328	39.856	5.207	19.239	12.438
FBtr0339964	10669.739	4778.639	5653.144	11715.793	4251.761	5465.562
FBtr0331828	4.749	1.551	3.526	4.505	3.019	1.43
FBtr0076177	8.251	4.449	1.474	7.504	3.981	1.57
FBtr0445183	2043.407	377.228	389.198	1496.236	365.381	365.226
FBtr0445182	1548.7	841.229	847.355	1990.639	662.346	684.069
FBtr0087646	1.122	1.816	3.442	5.274	1.115	1.113
FBtr0345801	0.878	1.184	1.558	1.726	0.885	0.887
FBtr0330717	48.192	35.29	38.169	57.794	27.639	31.827
FBtr0334162	29.677	66.759	70.348	41.355	23.417	22.862
FBtr0077739	5089.418	2339.468	2764.545	3239.047	1445.965	1618.635
FBtr0330716	211.4	74.942	82.272	126.074	42.942	66.68
FBtr0330718	139.485	68.179	39.666	87.739	28.036	32.841
FBtr0302364	83.239	44.029	56.438	93.3	33.115	17.775
FBtr0074315	13.103	12.81	17.257	21.52	18.574	39.514
FBtr0085879	202.962	141.961	128.79	56.661	102.893	91.534
FBtr0300263	22.848	9.788	11.726	23.68	9.021	15.775
FBtr0085878	28.1	55.064	31.958	189.212	29.309	45.429
FBtr0306692	12.685	10.027	22.401	13.987	15.837	17.902
FBtr0112866	670.898	64.432	90.254	342.439	80.208	58.168
FBtr0085885	20.559	14.227	14.802	19.071	13.623	13.783
FBtr0085888	58.837	20.78	31.316	59.878	17.1	19.634
FBtr0300267	126.845	35.198	42.121	195.39	65.231	34.997
FBtr0085882	44.839	14.335	17.043	26.488	9.041	12.705
FBtr0112864	82.022	13.222	8.475	60.139	12.954	11.25
FBtr0306693	127.16	28.547	49.81	91.981	44.459	38.419
FBtr0300268	29.346	9.571	12.213	35.921	16.977	14.4
FBtr0346192	6.889	8.519	8.363	8.636	7.776	6.94
FBtr0085887	111.236	51.931	96.265	224.643	68.212	50.883
FBtr0112865	777.982	137.475	183.176	648.198	150.812	186.366
FBtr0300264	44.026	26.988	25.033	218.82	22.007	32.233
FBtr0300270	30.867	16.949	12.228	75.717	12.876	16.968
FBtr0085884	16.591	9.658	9.894	38.93	9.728	9.244
FBtr0300269	130.307	53.497	56.148	242.049	60.574	49.157
FBtr0300266	152.065	53.07	36.175	235.178	40.272	38.236
FBtr0300265	80.927	14.052	17.168	274.654	26.155	37.323
FBtr0085880	17.785	11.152	12.402	23.914	18.958	19.026
FBtr0085883	162.939	43.464	50.836	113.565	58.493	54.534
FBtr0085886	30.205	18.692	11.404	19.617	24.566	18.05
FBtr0076838	815.027	316.992	348.991	828.413	267.995	312.995
FBtr0088063	1411.118	510.716	636	1189.131	425	595
FBtr0074332	462.918	338.898	359.464	369.551	219.931	347.117
FBtr0305899	1238.335	168.22	180.531	1393.682	270.695	138.619
FBtr0347029	131.349	20.799	36.489	98.844	31.226	29.866
FBtr0346630	521.2	206.086	252.173	495.288	170.196	221.018
FBtr0087927	6.62	6.914	6.827	6.616	6.804	6.968
FBtr0304124	28	4	2	6	5	5
FBtr0340348	478.014	190.408	224.332	554.932	169.648	208.243
FBtr0074071	16.986	16.592	16.668	17.068	16.352	16.757
FBtr0080330	1746.93	767	888	1476	537	569
FBtr0346621	518.014	192.648	230.65	709.17	190.524	215.405
FBtr0080700	185.386	24.352	16.35	50.856	40.476	24.595
FBtr0290134	12111	3422	3375	12696.711	3548	2869
FBtr0300951	3.234	0.415	0.127	2.351	4.811	0.259
FBtr0300952	1.766	2.585	2.873	7.649	2.189	3.741
FBtr0082140	6525	1913	2352	6760	1684	2140
FBtr0071620	0	1	0	1	0	2
FBtr0330707	109.761	38.303	26.868	81.816	17.633	33.559
FBtr0088443	85.465	25.961	20.068	180.059	29.426	28.719
FBtr0088445	10.673	10.247	8.317	8.491	6.382	5.317
FBtr0088446	44.554	26.319	44.09	36.352	30.931	27.349
FBtr0330708	1059.274	375.034	366.614	1127.279	304.567	343.481
FBtr0088444	38.995	23.245	48.915	31.145	24.849	22.303
FBtr0088447	190.214	64.89	60.128	302.63	129.212	137.271
FBtr0078617	0	0	0	0	0	0
FBtr0086903	10	2	4	10	1	1
FBtr0082204	655	256	282	910	270	273
FBtr0340727	1	0	1	1	0	0
FBtr0074945	6143.861	2440.526	2762.368	6366.74	2032.545	2306.322
FBtr0332126	9.563	15.965	14.361	7.605	16.797	7.694
FBtr0332124	60.893	21.204	13.72	50.89	17.851	15.681
FBtr0076503	620.365	165.165	142.606	277.226	38.08	86.575
FBtr0332125	145.179	83.665	195.313	24.278	49.271	46.05
FBtr0074402	2	0	1	1	1	1
FBtr0084400	47	24	23	46	23	18
FBtr0073850	1172	497	536	1143	439	429
FBtr0080060	688.824	148.32	155.321	816.346	207.777	166.958
FBtr0331667	16.463	13.901	14.221	17.206	13.726	17.268
FBtr0331668	106.291	31.078	33.603	105.237	18.203	26.104
FBtr0331666	66.24	20.898	25.855	89.456	20.547	29.67
FBtr0070736	0.001	0	0	1.002	0	0.21
FBtr0086821	0	0	0	0	0	0
FBtr0306717	57.731	13.633	8.915	61.797	8.825	7.87
FBtr0415453	0.269	0.367	0.085	0.203	0.175	4.13
FBtr0086084	2276.905	392.587	309.401	2633.729	288.298	290.051
FBtr0086086	163.862	135.377	80.995	76.629	94.429	193.66
FBtr0086085	2601.232	454.036	594.604	1051.647	687.273	440.289
FBtr0080341	1	0	0	0	0	0
FBtr0303109	1849.493	1219.835	1102.814	4387.247	951.629	958.237
FBtr0301338	556.641	193.273	144.113	430.353	79.683	126.089
FBtr0079628	96.289	55.66	69.633	132.954	59.398	41.302
FBtr0079625	17370.469	7091.419	7986.815	12697.054	5289.98	5673.055
FBtr0301339	88.944	44.592	47.296	89.782	40.449	32.293
FBtr0303108	329.191	145.37	124.545	428.759	126.949	108.009
FBtr0332418	429.157	226.624	227.443	355.577	221.455	190.456
FBtr0302147	625.533	215.555	177.154	651.273	226.584	252.134
FBtr0302148	383.27	273.985	323.019	224.652	192.281	201.896
FBtr0079629	216.275	162.804	156.188	225.017	150.822	117.712
FBtr0079626	1062.073	403.598	394.09	1995.456	297.234	280.082
FBtr0332416	900.849	366.302	290.529	1105.419	282.776	208.969
FBtr0332417	287.282	113.999	125.36	330.513	157.859	92.766
FBtr0080055	1011	265	342	976	243	303
FBtr0340455	1005.487	448.718	554.976	245.918	358.34	280.07
FBtr0340456	1382.226	653.99	744.895	1343.738	738.457	590.554
FBtr0086504	671.694	494.907	568.69	1153.151	279.621	405.37
FBtr0340454	553.009	48.136	53.136	246.277	56.107	84.19
FBtr0086503	542.336	133.25	138.303	845.045	121.475	173.816
FBtr0087293	258.132	45.183	55.904	157.979	37.239	39.827
FBtr0306650	82.217	26.302	20.19	43.96	42.638	9.192
FBtr0087295	724.057	217.485	235.059	2016.688	574.097	676.107
FBtr0306649	216.972	238.434	229.248	335.153	193.65	199.415
FBtr0302149	205.286	143.47	129.427	165.249	96.348	60.285
FBtr0306651	1382.608	760.301	958.578	1145.885	370.94	417.893
FBtr0087294	11.726	9.473	8.224	10.17	14.12	8.973
FBtr0087292	2170.555	458.353	583.37	1127.459	250.969	314.309
FBtr0089090	1267.426	283.099	357.954	962.735	334.6	319.415
FBtr0310536	110.749	59.751	23.659	133.909	11.01	22.615
FBtr0310537	501.824	104.15	97.387	726.356	130.39	114.97
FBtr0330172	2.032	0	0.5	1.516	0	0.5
FBtr0078522	1.968	0	0.5	1.484	0	0.5
FBtr0332369	3.836	4.417	3.523	3.529	3.515	3.079
FBtr0100381	474.254	39.37	25.975	93.91	22.465	32.485
FBtr0079381	9.54	4.304	3.452	14.449	3.445	3.027
FBtr0079382	2270.603	819.53	992.129	1727.46	557.504	526.525
FBtr0079383	42.597	16.971	14.92	49.542	15.111	24.159
FBtr0100382	7.171	9.408	6.001	6.109	5.96	4.725
FBtr0083196	157.478	47.403	56.044	124.875	27.922	23.848
FBtr0083194	111.081	23.771	27.385	103.141	29.996	25.329
FBtr0083195	244.441	26.826	31.571	212.984	35.082	28.823
FBtr0085012	1385.362	453	509	1404	414	411
FBtr0290136	8.035	0	0	7.015	1	0
FBtr0091898	129.107	65.594	7.847	0.258	7.361	0.32
FBtr0307309	1320.889	313.443	353.257	1608.51	432.008	416.937
FBtr0307310	997.032	289.794	288.416	1121.139	325.95	255.149
FBtr0307311	421.948	215.248	182.856	402.898	226.204	193.87
FBtr0307312	452.131	295.515	295.47	529.453	265.839	247.045
FBtr0078663	700.597	346.137	420.356	800.931	238.024	356.365
FBtr0078661	1176.803	512.164	662.051	1219.063	533.31	526.16
FBtr0114518	28.478	25.448	29.022	48.206	27.625	17.37
FBtr0078662	51.402	59.52	24.756	59.59	21.611	65.132
FBtr0078664	84.72	9.73	30.815	96.21	50.429	13.973
FBtr0088777	1501.07	596.907	672.963	2118.437	816.953	887.893
FBtr0330177	38.394	61.696	96.546	14.4	123.354	115.498
FBtr0075552	165.341	69.307	72.129	93.469	13.243	43.199
FBtr0075554	682.919	367.236	460.913	334.188	35.364	127.842
FBtr0303531	375.026	84.061	100.088	538.879	131.795	102.112
FBtr0330176	59.32	21.7	31.324	29.064	2.244	8.35
FBtr0082629	628.286	246.542	278.761	423.854	193.938	180.355
FBtr0082628	28.253	51.313	49.434	115.847	56.658	35.688
FBtr0082626	3674.678	2040.34	1968.006	5085.625	1602.664	1737.637
FBtr0082627	4022.883	1465.092	1642.501	6184.937	1898.756	2355.45
FBtr0082630	5551.362	1598.712	2396.298	6103.206	2292.983	2482.857
FBtr0332493	34.106	6.077	6.031	5.91	10.664	1.411
FBtr0070558	51.894	20.923	25.969	57.09	16.336	29.589
FBtr0089728	491.186	193.371	218.576	555.54	143.627	205.351
FBtr0339473	27.784	10.153	13.819	20.715	45.851	10.173
FBtr0089729	2.03	9.475	1.605	1.745	1.522	1.477
FBtr0088663	37029.989	21574.959	20188.689	20102.181	6411.906	6907.167
FBtr0079125	1150.144	74.438	118.299	277.912	134.97	53.464
FBtr0079123	34.58	12.447	21.008	42.896	21.822	17.461
FBtr0079124	4851.074	2761.299	3118.711	6814.18	2511.408	2927.298
FBtr0331676	740.202	255.816	314.982	959.012	209.8	188.777
FBtr0079924	341	148	192	424	133	140
FBtr0333777	698.844	126.269	158.638	194.57	76.085	69.515
FBtr0305982	61.784	33.737	33.14	31.894	33.312	45.027
FBtr0084432	3734.372	1489.994	1636.222	4624.537	970.603	1512.457
FBtr0345166	1557.749	677.927	768.665	4014.003	530.38	670.03
FBtr0073611	14801.16	7019.875	9800.268	26570.034	5708.859	9016.34
FBtr0073610	235.524	76.006	60.132	152.887	127.538	60.401
FBtr0073609	18686.122	11764.414	13506.026	10650.256	9766.364	9817.433
FBtr0073608	16214.513	2095.823	3126.565	21425.983	3002.368	2929.243
FBtr0075319	27.927	7.9	11.81	25.885	5.054	12.114
FBtr0082114	2055.305	936	1198	2850.858	832	1089
FBtr0337035	3.014	1.425	32.703	2.431	5.757	4.434
FBtr0085296	44.986	13.575	2.297	29.569	8.243	4.566
FBtr0081204	514.062	110.28	75.612	321.305	84.987	88.991
FBtr0302874	2234.847	1257.85	1480.173	1980.462	888.378	1101.957
FBtr0334165	74.653	28.119	43.955	99.452	43.645	26.005
FBtr0334164	720.642	190.367	364.012	1159.094	498.926	387.687
FBtr0302938	174.627	49.324	55.11	672.358	244.979	279.247
FBtr0088482	366	110.232	125	410	116	173
FBtr0079225	157.811	47.691	71.695	225.346	36.464	43.348
FBtr0079226	668.189	298.309	410.305	768.654	286.536	371.652
FBtr0070750	1	0	0	0.5	0	0
FBtr0340475	1	0	0	0.5	0	0
FBtr0273273	2769.976	967	1096	2577.974	753	841
FBtr0333010	9.06	4.804	2.53	21.585	4.912	9.447
FBtr0081430	31.184	5.481	14.952	41.818	20.158	18.174
FBtr0307163	3.736	4.716	3.56	4.499	1.931	1.378
FBtr0085846	13	3	4	8	2	2
FBtr0079355	1357.326	728.299	744.43	1826.799	805.788	785.069
FBtr0331375	414.674	112.701	144.57	353.201	90.212	92.931
FBtr0089082	706.06	243.5	195.132	359.604	292.244	221.876
FBtr0301285	66.368	25.983	37.487	57.513	24.337	28.543
FBtr0089084	79.483	35.657	35.026	44.859	30.331	39.57
FBtr0089085	1788.733	150.599	245.891	1148.85	104.699	129.781
FBtr0089086	122.19	30.238	19.37	94.486	30.413	21.171
FBtr0089083	454.449	113.023	128.969	695.687	98.876	123.025
FBtr0077746	40.241	13.844	27.509	48.47	15.549	25.619
FBtr0344854	21.759	9.156	7.491	21.53	5.451	10.381
FBtr0342873	1458.194	516.1	552.58	2476.752	533.152	595.234
FBtr0071636	900.861	189.489	292.855	316.148	219.113	192.367
FBtr0342874	290.562	443.465	511.264	369.991	519.428	424.553
FBtr0071343	599.387	221.913	221.233	497.381	136.97	201.855
FBtr0340342	2.613	6.087	2.767	5.619	0.03	6.145
FBtr0082712	775	327	347	1056	362	385.981
FBtr0082143	0	0	0	0	0	0
FBtr0081371	6.001	0	1	4.003	1	3
FBtr0070609	158.836	45.057	48.113	64.163	29.514	46.205
FBtr0340201	40.817	26.334	32.312	65.658	19.147	19.775
FBtr0070610	133.291	58.529	51.884	87.242	28.029	20.626
FBtr0340202	55.582	21.615	42.128	54.142	26.455	24.127
FBtr0070608	15.463	12.885	7.579	10.394	4.855	9.267
FBtr0082234	56.749	19.314	18.823	23.083	7.485	5.909
FBtr0300043	7	3	4	18	4	7
FBtr0079716	1	1	1	0	0	0
FBtr0085099	331.205	154.579	147.349	252.295	114.547	188.345
FBtr0085097	229.315	146.108	206.138	548.119	131.502	134.243
FBtr0334310	418.394	60.273	103.803	331.048	84.559	69.433
FBtr0300939	174.402	75.039	54.709	128.155	85.393	72.978
FBtr0078328	718.796	486.296	430.13	1288.738	659.322	461.235
FBtr0078329	318.531	157.059	113.777	304.793	110.625	124.446
FBtr0112830	485.355	219.847	299.179	424.164	182.503	178.504
FBtr0333284	2720.476	742.943	797.189	2731.17	793.621	649.815
FBtr0076124	31.475	30.842	14.157	50.129	12.638	12.696
FBtr0076127	25.4	9.36	21.947	60.937	18.314	39.773
FBtr0076125	16.507	13.059	8.614	8.115	19.352	12.591
FBtr0076126	218.536	38.986	48.396	269.997	114.144	106.239
FBtr0076128	15.083	9.754	12.886	19.822	10.553	16.702
FBtr0077082	81.495	16.093	18.449	99.347	20.539	9.475
FBtr0300010	19.041	10.026	7.551	43.893	9.577	21.525
FBtr0072116	6	2	5	6	4	4
FBtr0332634	22.388	5.088	18.037	21.545	4.778	2.848
FBtr0075957	228.302	64.912	52.963	165.66	56.222	71.045
FBtr0310272	41.965	22.805	71.181	53.58	21.187	36.581
FBtr0074527	1933.666	539.469	700.948	2167.686	634.182	557.368
FBtr0074528	192.369	107.726	77.872	42.734	64.63	75.051
FBtr0074456	649.104	483.162	516.349	689.024	193.104	434.634
FBtr0074455	2617.896	496.838	621.651	2249.976	580.896	442.366
FBtr0433504	15.01	16.929	19.605	9.327	19.756	14.767
FBtr0073510	1342.16	542.461	610.395	1645.586	498.244	506.165
FBtr0081958	2.603	2.864	1.117	117.999	25.911	37.198
FBtr0340014	12.437	2.136	8.883	43.233	6.089	9.802
FBtr0078472	329.577	169.575	249.811	486.756	196.932	173.197
FBtr0334088	602.423	168.425	118.189	378.244	93.068	139.803
FBtr0070561	1.376	0	0	0.884	0	0
FBtr0332494	2.624	0	0	1.116	0	0
FBtr0333837	5.051	1.005	0.5	5.111	0	1.014
FBtr0075953	5.037	1.005	0.5	5.096	0	1.014
FBtr0085319	3108.353	1233.168	1433.407	2419.649	942.242	797
FBtr0078240	13.918	0.967	2.778	7.802	6.616	2.073
FBtr0308647	4.345	1.027	0.817	2.789	1.435	2.56
FBtr0308648	5.737	1.006	1.406	4.409	1.949	2.367
FBtr0077080	1739.085	647.17	714.563	2619.695	834	1016.618
FBtr0100168	13.796	6.601	5.835	14.07	10.529	6.445
FBtr0073789	617.204	227.399	287.165	756.93	200.471	217.555
FBtr0085568	0.667	0.333	0.333	3.345	0.333	0.333
FBtr0085569	0.666	0.334	0.334	3.29	0.334	0.334
FBtr0339182	0.667	0.333	0.333	3.364	0.333	0.333
FBtr0076022	7048.225	3097	3933	7909	2501	3078
FBtr0331925	81.991	83.359	75.365	84.214	51.582	31.063
FBtr0086516	1954.616	796.461	887.937	3105.73	1016.4	978.779
FBtr0305333	64.198	43.168	78.347	69.475	149.018	124.158
FBtr0076353	2	0.165	0.196	0.788	0.317	0.149
FBtr0344949	4.548	1.601	0.208	6.211	2.18	2.355
FBtr0331536	4.452	1.901	0.201	2.438	2.867	3.196
FBtr0332665	0	0.165	0.196	0.787	0.317	0.149
FBtr0332666	0	0.167	0.198	0.778	0.319	0.151
FBtr0303281	8	2	7	10	2	2
FBtr0084212	42.87	10.459	8.445	76.069	21.124	24.694
FBtr0082986	180.351	35	53	199.547	42	45
FBtr0091445	495	219	274	637	181	241
FBtr0086647	430.909	170.127	215.554	356.508	137	149
FBtr0070756	795.175	346.56	399.515	683.25	217.385	261.586
FBtr0091770	0	0	0	0	0	0
FBtr0084656	2303.01	873.44	1032.743	2802.809	840.733	935.057
FBtr0345218	1066.142	316.679	401.914	666.051	238.23	209.598
FBtr0084657	71.352	50.067	31.342	70.552	21.036	39.344
FBtr0331437	68.812	24.136	46.119	72.608	20.629	38.581
FBtr0331438	640.958	201.122	327.645	888.263	213.016	233.353
FBtr0077765	62.968	49.448	35.279	55.543	41.55	34.029
FBtr0077766	158.271	164.294	107.956	118.594	160.805	136.044
FBtr0083053	546.899	164.828	226.818	591.884	143.004	173.851
FBtr0083054	1.101	1.172	1.182	11.116	0.996	1.149
FBtr0340228	0.861	0.5	1.687	1.497	0	0.999
FBtr0081029	2.139	0.5	2.313	1.503	0	1.001
FBtr0302165	254.034	31.231	37.868	279.91	31.21	38.464
FBtr0072179	2819.688	798.508	794.887	3001.449	231.306	354.406
FBtr0343336	64.184	35.07	65.992	66.145	12.597	24.364
